Time,Rain,Solar Rad,Prędkość wiatru  [m/s],Temperatura powietrza [°C],Wilgotność względna [%],Ciśnienie na poziomie stacji [hPa],Facade_Orientation,Floor_Level,Area,Insulation,Temperature
10:00:00,0,661,2,25.6,50,1007.5,N,1,green,uninsulated,25.5
11:00:00,0,791,2,26.5,47,1007,N,1,green,uninsulated,25.3
12:00:00,0,873,3,26.5,42,1006.5,N,1,green,uninsulated,25.2
13:00:00,0,899,2,27.6,39,1005.9,N,1,green,uninsulated,25.8
14:00:00,0,903,3,28,36,1005.2,N,1,green,uninsulated,26.4
15:00:00,0,833,2,27.9,37,1004.5,N,1,green,uninsulated,27.1
16:00:00,0,693,2,28.2,38,1003.9,N,1,green,uninsulated,27.7
17:00:00,0,345,3,27.7,41,1003.6,N,1,green,uninsulated,28.2
18:00:00,0,306,2,27,45,1003.4,N,1,green,uninsulated,28.5
19:00:00,0,62,2,25.1,50,1003.6,N,1,green,uninsulated,28.9
20:00:00,0,29,2,23.6,55,1003.6,N,1,green,uninsulated,28.2
21:00:00,0,6,1,21.6,63,1003.4,N,1,green,uninsulated,26.1
22:00:00,0,0,1,20.2,70,1003.4,N,1,green,uninsulated,24.5
23:00:00,0,0,1,18.8,78,1003.2,N,1,green,uninsulated,23.4
00:00:00,0,0,0,16.9,85,1002.8,N,1,green,uninsulated,22.3
01:00:00,0,0,1,16.5,89,1002.2,N,1,green,uninsulated,21.2
02:00:00,0,0,0,16.5,88,1002,N,1,green,uninsulated,20.2
03:00:00,0,0,0,16.1,89,1001.7,N,1,green,uninsulated,19.3
04:00:00,0,0,1,16.8,86,1001.4,N,1,green,uninsulated,18.9
05:00:00,0,2,1,19.1,76,1001.3,N,1,green,uninsulated,18.3
06:00:00,0,48,1,21.4,70,1001,N,1,green,uninsulated,18.5
07:00:00,0,152,1,23.5,61,1000.6,N,1,green,uninsulated,19.9
08:00:00,0,276,2,24.5,58,1000.4,N,1,green,uninsulated,22.2
09:00:00,0,399,3,26.1,46,1000.1,N,1,green,uninsulated,27.4
10:00:00,0,546,3,26.4,43,999.9,N,1,green,uninsulated,26.9
11:00:00,0,576,3,27.1,41,999.3,N,1,green,uninsulated,27.2
12:00:00,0,736,3,27.5,40,998.8,N,1,green,uninsulated,28
13:00:00,0,872,2,28.1,38,998.3,N,1,green,uninsulated,28.5
14:00:00,0,823,2,28,39,997.9,N,1,green,uninsulated,29.2
15:00:00,0,641,2,28,40,997.4,N,1,green,uninsulated,30.0
16:00:00,0,410,2,27.3,43,997.1,N,1,green,uninsulated,30.2
17:00:00,0,345,2,27,46,996.9,N,1,green,uninsulated,30.2
18:00:00,0,215,1,26,51,996.9,N,1,green,uninsulated,29.6
19:00:00,0,119,1,25.1,55,996.8,N,1,green,uninsulated,28.2
20:00:00,0,63,0,22.3,67,996.7,N,1,green,uninsulated,27.4
21:00:00,0,12,0,21.4,71,996.5,N,1,green,uninsulated,26.1
22:00:00,0,0,1,20.9,71,996.4,N,1,green,uninsulated,24.8
23:00:00,0,0,1,20.1,78,996.4,N,1,green,uninsulated,24.0
00:00:00,0,0,1,18.9,83,996.4,N,1,green,uninsulated,23.0
01:00:00,0,0,1,18,88,996.2,N,1,green,uninsulated,22.3
02:00:00,0,0,1,18.6,85,995.9,N,1,green,uninsulated,21.4
03:00:00,0,0,1,17.7,88,995.8,N,1,green,uninsulated,20.9
04:00:00,0,0,1,17.5,90,995.7,N,1,green,uninsulated,20.6
05:00:00,0,1,1,18.6,88,995.9,N,1,green,uninsulated,20.5
06:00:00,0,17,1,21.4,73,996,N,1,green,uninsulated,20
07:00:00,0,84,1,24,61,995.8,N,1,green,uninsulated,19.7
08:00:00,0,239,1,25.7,58,995.8,N,1,green,uninsulated,21.7
09:00:00,0,403,1,27.3,48,995.8,N,1,green,uninsulated,27.2
10:00:00,0,631,1,28.5,45,995.7,N,1,green,uninsulated,27.1
11:00:00,0,763,2,28.4,43,995.5,N,1,green,uninsulated,27.5
12:00:00,0,743,2,29.3,39,995.2,N,1,green,uninsulated,28.6
13:00:00,0,687,2,29.6,40,995,N,1,green,uninsulated,28.8
14:00:00,0,783,1,30.2,36,994.8,N,1,green,uninsulated,29.5
15:00:00,0,649,2,29.9,39,994.7,N,1,green,uninsulated,30.2
16:00:00,0,733,2,29.9,36,994.7,N,1,green,uninsulated,31.4
17:00:00,0,543,1,29.3,39,994.6,N,1,green,uninsulated,30.9
18:00:00,0,253,2,27.4,48,994.6,N,1,green,uninsulated,30.8
19:00:00,0,52,2,25.6,49,994.9,N,1,green,uninsulated,30.6
20:00:00,0,30,1,23.4,56,995.2,N,1,green,uninsulated,30.0
21:00:00,0,4,1,21.5,65,995.2,N,1,green,uninsulated,27.5
22:00:00,0,0,1,20.6,67,995.7,N,1,green,uninsulated,25.2
23:00:00,0,0,1,18.7,73,995.8,N,1,green,uninsulated,23.8
00:00:00,0,0,1,18.3,80,995.7,N,1,green,uninsulated,22.6
01:00:00,0,0,1,17.6,84,995.7,N,1,green,uninsulated,21.8
02:00:00,0,0,1,16.9,86,995.8,N,1,green,uninsulated,20.8
03:00:00,0,0,1,16.3,89,996,N,1,green,uninsulated,20.1
04:00:00,0,0,1,17.2,85,996.1,N,1,green,uninsulated,19.3
05:00:00,0,1,0,20,77,996.5,N,1,green,uninsulated,18.7
06:00:00,0,31,2,22.2,69,996.9,N,1,green,uninsulated,18.5
07:00:00,0,153,3,24.3,66,997.5,N,1,green,uninsulated,19.4
08:00:00,0,287,3,23.1,75,998.1,N,1,green,uninsulated,22.9
09:00:00,0,431,3,21.8,90,998.7,N,1,green,uninsulated,28.5
10:00:00,0,228,2,22.6,87,999.2,N,1,green,uninsulated,27.0
11:00:00,0,162,2,22.5,89,999.5,N,1,green,uninsulated,24.6
12:00:00,0,143,2,23.6,78,999.6,N,1,green,uninsulated,23.5
13:00:00,0.25,119,1,25.1,75,999.3,N,1,green,uninsulated,23.5
14:00:00,0,225,3,26.1,69,999.2,N,1,green,uninsulated,23.6
15:00:00,0,397,3,26.1,68,999.4,N,1,green,uninsulated,25.5
16:00:00,0,499,2,20.4,90,1000.1,N,1,green,uninsulated,26.2
17:00:00,0,273,1,21.2,94,1000.2,N,1,green,uninsulated,27.2
18:00:00,10.41,32,1,21.9,92,1000.7,N,1,green,uninsulated,25.0
19:00:00,1.02,35,1,21.4,95,1001.4,N,1,green,uninsulated,20.9
20:00:00,0,34,1,21.2,94,1001.9,N,1,green,uninsulated,21.4
21:00:00,0,6,1,20.8,90,1002.6,N,1,green,uninsulated,21.6
22:00:00,0,0,1,20.3,90,1003.2,N,1,green,uninsulated,21.2
23:00:00,0,0,1,19.3,92,1003.7,N,1,green,uninsulated,21.1
00:00:00,0,0,1,18.6,94,1003.8,N,1,green,uninsulated,20.9
01:00:00,0,0,2,18.2,90,1004,N,1,green,uninsulated,20.6
02:00:00,0,0,2,17,94,1004.1,N,1,green,uninsulated,19.8
03:00:00,0,0,1,16.5,93,1004.3,N,1,green,uninsulated,19.2
04:00:00,0,0,1,16.6,95,1004.3,N,1,green,uninsulated,18.8
05:00:00,0,1,1,18,90,1004.6,N,1,green,uninsulated,18.2
06:00:00,0,35,2,19.4,81,1004.8,N,1,green,uninsulated,17.9
07:00:00,0,169,3,20.3,76,1004.8,N,1,green,uninsulated,18.5
08:00:00,0,242,4,21.4,67,1004.4,N,1,green,uninsulated,20.6
09:00:00,0,391,3,22.5,57,1004.4,N,1,green,uninsulated,24.3
10:00:00,0,452,3,23.5,53,1004.1,N,1,green,uninsulated,23.7
11:00:00,0,605,2,24.7,50,1003.6,N,1,green,uninsulated,23.4
12:00:00,0,866,3,24.8,46,1003.2,N,1,green,uninsulated,23.8
13:00:00,0,808,2,25.9,46,1002.6,N,1,green,uninsulated,24
14:00:00,0,849,2,26.4,40,1002,N,1,green,uninsulated,24.7
15:00:00,0,852,2,27.1,39,1001.4,N,1,green,uninsulated,25.1
16:00:00,0,697,2,27.1,40,1001,N,1,green,uninsulated,25.7
17:00:00,0,572,2,26.3,41,1000.7,N,1,green,uninsulated,26.1
18:00:00,0,273,2,25.5,44,1000.7,N,1,green,uninsulated,26.5
19:00:00,0,46,2,24.3,48,1000.6,N,1,green,uninsulated,26.9
20:00:00,0,28,1,20.6,63,1000.2,N,1,green,uninsulated,26.3
21:00:00,0,4,2,20.8,65,1000.1,N,1,green,uninsulated,24.7
22:00:00,0,0,2,20.3,66,999.9,N,1,green,uninsulated,22.9
23:00:00,0,0,2,19.7,69,1000.1,N,1,green,uninsulated,21.7
00:00:00,0,0,2,20,74,999.9,N,1,green,uninsulated,21.4
01:00:00,0,0,3,19.2,82,999.5,N,1,green,uninsulated,20.8
02:00:00,0,0,4,17.4,92,999.4,N,1,green,uninsulated,20.9
03:00:00,0,0,3,17.2,96,999.3,N,1,green,uninsulated,20.6
04:00:00,0,0,2,17.1,95,999.7,N,1,green,uninsulated,19.5
05:00:00,0.51,0,3,17.4,95,1000.2,N,1,green,uninsulated,18.4
06:00:00,0,11,3,18,93,1000.4,N,1,green,uninsulated,17.9
07:00:00,0,35,3,19.1,85,1000.6,N,1,green,uninsulated,18.2
08:00:00,0.76,96,3,19.9,81,1000.8,N,1,green,uninsulated,18.3
09:00:00,0,146,3,20.8,75,1001,N,1,green,uninsulated,19.3
10:00:00,0,258,3,21.8,66,1000.6,N,1,green,uninsulated,20.8
11:00:00,2.29,167,3,22.9,61,1000.2,N,1,green,uninsulated,20.6
12:00:00,0,434,2,18.9,85,1000.8,N,1,green,uninsulated,20.9
13:00:00,0,692,4,20.6,75,1000.6,N,1,green,uninsulated,22.3
14:00:00,0.76,196,4,20.2,79,1000.6,N,1,green,uninsulated,22.4
15:00:00,0.51,570,3,22.2,68,1000.6,N,1,green,uninsulated,21.2
16:00:00,0,396,4,20.8,70,1000.9,N,1,green,uninsulated,21.7
17:00:00,0,510,3,21.6,74,1000.5,N,1,green,uninsulated,21.7
18:00:00,0,303,3,20.4,71,1000.7,N,1,green,uninsulated,22.6
19:00:00,0,86,2,19,76,1001.1,N,1,green,uninsulated,22.3
20:00:00,0,29,2,17.4,84,1001.5,N,1,green,uninsulated,21.7
21:00:00,0,4,2,18.3,83,1001.4,N,1,green,uninsulated,20.2
22:00:00,0,0,2,17.9,84,1001.3,N,1,green,uninsulated,19.1
23:00:00,0,0,1,17.8,84,1001.8,N,1,green,uninsulated,18.8
00:00:00,0,0,1,16.9,89,1001.9,N,1,green,uninsulated,18.7
01:00:00,0,0,2,15.1,94,1001.6,N,1,green,uninsulated,18.4
02:00:00,0.51,0,2,15.1,95,1001.7,N,1,green,uninsulated,17.8
03:00:00,0,0,1,14.9,95,1001.6,N,1,green,uninsulated,17.2
04:00:00,0,0,2,14.6,97,1001.8,N,1,green,uninsulated,16.5
05:00:00,0,0,2,16,93,1001.7,N,1,green,uninsulated,15.9
06:00:00,0,26,3,16.6,89,1001.9,N,1,green,uninsulated,16.3
07:00:00,0,108,2,16.5,91,1002,N,1,green,uninsulated,17.2
08:00:00,0,174,3,18.9,79,1001.9,N,1,green,uninsulated,18.9
09:00:00,0,209,3,18.5,81,1001.9,N,1,green,uninsulated,20.1
10:00:00,0,508,3,21,64,1001.7,N,1,green,uninsulated,20.8
11:00:00,0,232,3,21.8,52,1001.3,N,1,green,uninsulated,21.9
12:00:00,0,253,3,22.6,52,1000.7,N,1,green,uninsulated,20.3
13:00:00,0,856,3,23.1,48,1000.3,N,1,green,uninsulated,21.5
14:00:00,0,855,3,23.5,44,1000,N,1,green,uninsulated,22.1
15:00:00,0,731,2,23.9,40,999.5,N,1,green,uninsulated,22.9
16:00:00,0,708,2,23.8,41,999.2,N,1,green,uninsulated,23.6
17:00:00,0,552,3,23,43,999.4,N,1,green,uninsulated,23.7
18:00:00,0,272,2,22.1,47,999.5,N,1,green,uninsulated,24.0
19:00:00,0,71,1,20.5,55,1000,N,1,green,uninsulated,23.8
20:00:00,0,38,0,17,71,1000,N,1,green,uninsulated,22.7
21:00:00,0,5,1,15.7,80,1000.2,N,1,green,uninsulated,21.2
22:00:00,0,0,1,14.7,81,1000.4,N,1,green,uninsulated,19.9
23:00:00,0,0,1,14.1,85,1000.3,N,1,green,uninsulated,18.7
00:00:00,0,0,0,12.5,93,1000.1,N,1,green,uninsulated,17.3
01:00:00,0,0,0,11.7,93,999.9,N,1,green,uninsulated,16.2
02:00:00,0,0,0,11.6,96,999.7,N,1,green,uninsulated,15.6
03:00:00,0,0,1,10.5,97,999.8,N,1,green,uninsulated,15
04:00:00,0,0,1,11,97,999.7,N,1,green,uninsulated,14.6
05:00:00,0,0,1,13.6,91,999.6,N,1,green,uninsulated,13.7
06:00:00,0,30,3,16,80,999.7,N,1,green,uninsulated,13.5
07:00:00,0,134,3,19.1,65,999.7,N,1,green,uninsulated,14.3
08:00:00,0,271,3,21.3,58,999.6,N,1,green,uninsulated,16.2
09:00:00,0,401,3,23.1,53,999.2,N,1,green,uninsulated,22.0
10:00:00,0,639,3,24.6,48,998.9,N,1,green,uninsulated,22.1
11:00:00,0,765,3,25.3,45,998.7,N,1,green,uninsulated,23.2
12:00:00,0,846,2,26.6,40,998.5,N,1,green,uninsulated,23.9
13:00:00,0,883,2,27.3,41,998.4,N,1,green,uninsulated,24.4
14:00:00,0,843,2,26.9,42,998.2,N,1,green,uninsulated,25.1
15:00:00,0,740,2,26.6,40,998.2,N,1,green,uninsulated,26.3
16:00:00,0,357,3,24,60,998.8,N,1,green,uninsulated,28.2
17:00:00,0,187,3,23.7,60,999.3,N,1,green,uninsulated,28
18:00:00,0,107,2,23.1,59,999.3,N,1,green,uninsulated,26.5
19:00:00,0,71,2,22.5,63,999.6,N,1,green,uninsulated,25.1
20:00:00,0,28,2,21.2,74,1000.1,N,1,green,uninsulated,24.0
21:00:00,0,1,1,21.1,73,1000.3,N,1,green,uninsulated,23.2
22:00:00,0,0,1,20.8,75,1000.5,N,1,green,uninsulated,22.7
23:00:00,0,0,1,19.2,82,1000.4,N,1,green,uninsulated,22.1
00:00:00,0,0,1,18.3,86,1000.4,N,1,green,uninsulated,21.9
01:00:00,0,0,0,16.3,92,1000.7,N,1,green,uninsulated,21.4
02:00:00,0,0,0,16,94,1000.4,N,1,green,uninsulated,20.0
03:00:00,0,0,1,15.3,96,1000.1,N,1,green,uninsulated,19.0
04:00:00,0,0,1,15.4,96,1000.1,N,1,green,uninsulated,18.2
05:00:00,0,0,1,17.7,92,1000.6,N,1,green,uninsulated,17.7
06:00:00,0,34,1,20.3,81,1000.8,N,1,green,uninsulated,17.6
07:00:00,0,123,3,21.5,76,1000.7,N,1,green,uninsulated,18.7
08:00:00,0,223,2,22.7,70,1000.9,N,1,green,uninsulated,21.0
09:00:00,0,199,2,24,63,1000.5,N,1,green,uninsulated,22.9
10:00:00,0,349,3,25.8,59,1000.5,N,1,green,uninsulated,24.5
11:00:00,0,334,2,26.3,57,999.9,N,1,green,uninsulated,25.3
12:00:00,0,464,1,28.7,45,999.9,N,1,green,uninsulated,27.6
13:00:00,0,378,2,30,44,999.8,N,1,green,uninsulated,28.4
14:00:00,0,839,2,30.3,41,999.6,N,1,green,uninsulated,28.8
15:00:00,0,732,2,28.9,47,999.9,N,1,green,uninsulated,29.3
16:00:00,0,500,2,28.4,50,1000,N,1,green,uninsulated,30.8
17:00:00,0,294,2,28.1,50,999.8,N,1,green,uninsulated,31.1
18:00:00,0,101,1,26.8,55,999.9,N,1,green,uninsulated,29.1
19:00:00,0,91,1,26,59,999.9,N,1,green,uninsulated,28.9
20:00:00,0,31,1,24.9,64,1000.1,N,1,green,uninsulated,27.6
21:00:00,0,2,2,23.5,72,1000.5,N,1,green,uninsulated,26.5
22:00:00,0,0,2,20.7,92,1001.1,N,1,green,uninsulated,25.8
23:00:00,0,0,1,20,96,1000.3,N,1,green,uninsulated,25.3
00:00:00,1.02,0,1,19.9,97,999.7,N,1,green,uninsulated,23.2
01:00:00,0.25,0,1,19.5,98,999.5,N,1,green,uninsulated,21.1
02:00:00,0,0,2,19.5,99,999.1,N,1,green,uninsulated,20.7
03:00:00,0,0,1,19.4,98,998.8,N,1,green,uninsulated,20.5
04:00:00,0.25,0,1,19.7,97,998.8,N,1,green,uninsulated,20.4
05:00:00,0,0,2,19.9,96,999.1,N,1,green,uninsulated,20.3
06:00:00,0,5,4,20.7,93,999.4,N,1,green,uninsulated,20.4
07:00:00,0,30,5,20.2,95,999.9,N,1,green,uninsulated,20.6
08:00:00,0.25,19,6,20.7,91,1000.4,N,1,green,uninsulated,20.8
09:00:00,0.25,46,6,19.5,81,1001.7,N,1,green,uninsulated,20.9
10:00:00,2.03,109,3,17,81,1004.6,N,1,green,uninsulated,20.9
11:00:00,0,189,6,18.4,79,1005.8,N,1,green,uninsulated,21.6
12:00:00,0,357,4,18.4,80,1006.8,N,1,green,uninsulated,19.6
13:00:00,0,409,4,20.1,67,1007.5,N,1,green,uninsulated,20.6
14:00:00,0,269,4,21,56,1007.7,N,1,green,uninsulated,20.3
15:00:00,0,635,3,21.8,53,1007.6,N,1,green,uninsulated,20
16:00:00,0,482,3,20.3,58,1008.2,N,1,green,uninsulated,21.5
17:00:00,0,505,3,20.5,62,1008.1,N,1,green,uninsulated,22.6
18:00:00,0,102,2,20.2,63,1008.2,N,1,green,uninsulated,21.7
19:00:00,0,78,2,16.7,78,1008.5,N,1,green,uninsulated,21.7
20:00:00,0,34,2,15.7,80,1008.7,N,1,green,uninsulated,21.2
21:00:00,0,3,2,14.7,80,1008.9,N,1,green,uninsulated,19.6
22:00:00,0,0,2,14.7,81,1008.8,N,1,green,uninsulated,18.4
23:00:00,0,0,1,14.4,85,1008.9,N,1,green,uninsulated,17.7
00:00:00,0,0,2,13.4,87,1008.9,N,1,green,uninsulated,17.2
01:00:00,0,0,2,13.1,90,1008.8,N,1,green,uninsulated,16.7
02:00:00,0,0,3,13.1,89,1008.9,N,1,green,uninsulated,16.3
03:00:00,0,0,3,13,88,1008.9,N,1,green,uninsulated,15.8
04:00:00,0,0,3,14,84,1009,N,1,green,uninsulated,15.3
05:00:00,0,0,3,15.2,84,1009.2,N,1,green,uninsulated,14.9
06:00:00,0,23,3,16.8,75,1009.4,N,1,green,uninsulated,15.0
07:00:00,0,135,3,18,72,1009.3,N,1,green,uninsulated,15.5
08:00:00,0,265,4,19,64,1009.2,N,1,green,uninsulated,16.9
09:00:00,0,414,5,19.8,57,1009.1,N,1,green,uninsulated,21.5
10:00:00,0,564,4,20.4,53,1008.9,N,1,green,uninsulated,19.9
11:00:00,0,714,3,20.7,53,1008.9,N,1,green,uninsulated,20.5
12:00:00,0,734,4,21.1,51,1008.6,N,1,green,uninsulated,21.1
13:00:00,0,688,4,22.1,48,1008.5,N,1,green,uninsulated,21.7
14:00:00,0,651,4,22.2,47,1008.2,N,1,green,uninsulated,22.1
15:00:00,0,635,4,22.8,46,1007.9,N,1,green,uninsulated,22.7
16:00:00,0,685,3,22.3,46,1007.8,N,1,green,uninsulated,22.4
17:00:00,0,606,3,22.1,45,1007.9,N,1,green,uninsulated,22.6
18:00:00,0,289,2,21.3,49,1007.6,N,1,green,uninsulated,22.8
19:00:00,0,48,1,18.5,60,1007.6,N,1,green,uninsulated,22.8
20:00:00,0,22,1,16.8,68,1007.8,N,1,green,uninsulated,21.9
21:00:00,0,3,1,16.8,67,1007.9,N,1,green,uninsulated,20.5
22:00:00,0,0,1,14.7,77,1007.9,N,1,green,uninsulated,19.4
23:00:00,0,0,2,13.6,82,1007.9,N,1,green,uninsulated,18.6
00:00:00,0,0,2,12.3,85,1007.9,N,1,green,uninsulated,17.9
01:00:00,0,0,1,12.1,87,1007.7,N,1,green,uninsulated,17.3
02:00:00,0,0,1,12.2,87,1007.4,N,1,green,uninsulated,16.7
03:00:00,0,0,1,11.5,91,1007.6,N,1,green,uninsulated,15.7
04:00:00,0,0,2,11.2,93,1007.8,N,1,green,uninsulated,14.9
05:00:00,0,0,1,13.5,88,1007.8,N,1,green,uninsulated,14.6
06:00:00,0,19,1,16.5,77,1007.8,N,1,green,uninsulated,14.5
07:00:00,0,128,1,19,67,1007.6,N,1,green,uninsulated,14.9
08:00:00,0,268,2,20.9,58,1007.2,N,1,green,uninsulated,16.5
09:00:00,0,417,3,22.3,52,1006.8,N,1,green,uninsulated,22.6
10:00:00,0,642,3,23.2,49,1006.2,N,1,green,uninsulated,21.7
11:00:00,0,772,2,24.1,45,1005.9,N,1,green,uninsulated,22.0
12:00:00,0,852,2,25.2,38,1005.5,N,1,green,uninsulated,22.2
13:00:00,0,885,1,25.8,37,1004.7,N,1,green,uninsulated,22.8
14:00:00,0,875,3,26.2,38,1004.2,N,1,green,uninsulated,23.6
15:00:00,0,811,1,26.5,37,1003.8,N,1,green,uninsulated,24.4
16:00:00,0,710,1,26.9,36,1003.1,N,1,green,uninsulated,25.1
17:00:00,0,574,1,26.4,37,1002.6,N,1,green,uninsulated,26.1
18:00:00,0,259,2,25.8,40,1002.2,N,1,green,uninsulated,26.3
19:00:00,0,33,1,21.1,57,1002.3,N,1,green,uninsulated,26.4
20:00:00,0,19,1,19.6,59,1002.4,N,1,green,uninsulated,25.8
21:00:00,0,2,1,18.6,60,1002.3,N,1,green,uninsulated,23.6
22:00:00,0,0,1,18.6,59,1002.2,N,1,green,uninsulated,21.2
23:00:00,0,0,1,15.7,72,1001.9,N,1,green,uninsulated,19.7
00:00:00,0,0,0,14.7,80,1001.6,N,1,green,uninsulated,18.7
01:00:00,0,0,1,14.2,81,1001.4,N,1,green,uninsulated,17.9
02:00:00,0,0,0,14.4,83,1001.2,N,1,green,uninsulated,17
03:00:00,0,0,0,13,88,1001.1,N,1,green,uninsulated,16.6
04:00:00,0,0,1,13.4,91,1001,N,1,green,uninsulated,15.9
05:00:00,0,0,1,16,83,1001,N,1,green,uninsulated,15.3
06:00:00,0,18,1,18.1,74,1001.3,N,1,green,uninsulated,15.2
07:00:00,0,117,1,20.3,67,1001.3,N,1,green,uninsulated,15.6
08:00:00,0,259,1,23.3,56,1001.2,N,1,green,uninsulated,17.5
09:00:00,0,407,2,25,49,1001,N,1,green,uninsulated,23.8
10:00:00,0,598,1,26.6,41,1000.9,N,1,green,uninsulated,24.0
11:00:00,0,739,2,27.7,37,1000.5,N,1,green,uninsulated,24.6
12:00:00,0,819,2,28.6,33,1000.1,N,1,green,uninsulated,25.5
13:00:00,0,784,2,28.6,35,999.7,N,1,green,uninsulated,26.8
14:00:00,0,742,2,29.4,33,999.7,N,1,green,uninsulated,28.0
15:00:00,0,633,2,29.1,30,999.1,N,1,green,uninsulated,28.8
16:00:00,0,622,2,29,34,998.8,N,1,green,uninsulated,28.9
17:00:00,0,499,2,28.4,35,998.6,N,1,green,uninsulated,28.8
18:00:00,0,244,2,27,40,998.5,N,1,green,uninsulated,29.0
19:00:00,0,45,2,25.8,42,998.9,N,1,green,uninsulated,29.0
20:00:00,0,37,0,22.3,57,998.8,N,1,green,uninsulated,28.0
21:00:00,0,3,0,21.5,61,998.6,N,1,green,uninsulated,26.3
22:00:00,0,0,1,20.5,65,998.6,N,1,green,uninsulated,24.7
23:00:00,0,0,1,20.3,71,998.7,N,1,green,uninsulated,23.3
00:00:00,0,0,1,20.2,70,998.6,N,1,green,uninsulated,22.3
01:00:00,0,0,1,19.5,75,998.5,N,1,green,uninsulated,21.8
02:00:00,0,0,2,18.9,80,998.5,N,1,green,uninsulated,21.4
03:00:00,0,0,1,19.2,81,998.6,N,1,green,uninsulated,21.2
04:00:00,0,0,2,18.7,84,998.6,N,1,green,uninsulated,20.9
05:00:00,0,0,1,19,86,998.3,N,1,green,uninsulated,20.7
06:00:00,0,4,1,19.4,82,998.4,N,1,green,uninsulated,20.7
07:00:00,0,24,1,20.3,86,998.4,N,1,green,uninsulated,20.5
08:00:00,0.25,57,1,20.8,83,998.3,N,1,green,uninsulated,20.7
09:00:00,0,121,3,22.7,70,998.2,N,1,green,uninsulated,21.3
10:00:00,0,202,3,24.9,60,998.2,N,1,green,uninsulated,23
11:00:00,0,310,3,26,57,997.9,N,1,green,uninsulated,24.0
12:00:00,0,777,2,26.6,53,997.6,N,1,green,uninsulated,24.7
13:00:00,0,781,1,27.7,49,997.1,N,1,green,uninsulated,25.6
14:00:00,0,834,2,28,49,996.8,N,1,green,uninsulated,26.3
15:00:00,0,799,1,28.3,47,996.2,N,1,green,uninsulated,27.3
16:00:00,0,686,1,28.6,47,995.6,N,1,green,uninsulated,28.1
17:00:00,0,469,1,27.9,48,995.9,N,1,green,uninsulated,28.7
18:00:00,0,250,1,27.2,53,995.8,N,1,green,uninsulated,29.1
19:00:00,0,86,1,25.4,58,996,N,1,green,uninsulated,28.8
20:00:00,0,33,1,23,65,996.5,N,1,green,uninsulated,27.2
21:00:00,0,1,1,21.2,72,996.5,N,1,green,uninsulated,25.4
22:00:00,0,0,1,20.8,72,996.4,N,1,green,uninsulated,23.8
23:00:00,0,0,1,20.2,77,996.2,N,1,green,uninsulated,23.0
00:00:00,0,0,1,19,83,995.9,N,1,green,uninsulated,22.0
01:00:00,0,0,2,19.7,81,995.2,N,1,green,uninsulated,21.2
02:00:00,0,0,2,19.4,84,995.2,N,1,green,uninsulated,20.6
03:00:00,0,0,1,19.1,86,995.3,N,1,green,uninsulated,19.9
04:00:00,0,0,2,19,89,995.1,N,1,green,uninsulated,19.6
05:00:00,0,0,1,19,88,994.6,N,1,green,uninsulated,19.5
06:00:00,0,10,3,19.4,88,994.1,N,1,green,uninsulated,19.8
07:00:00,0,25,2,20,88,994.1,N,1,green,uninsulated,20.2
08:00:00,0.51,31,2,20.7,84,994.2,N,1,green,uninsulated,20
09:00:00,0.25,67,2,19.4,97,994.2,N,1,green,uninsulated,19.9
10:00:00,0,92,3,18.9,98,994.2,N,1,green,uninsulated,20.5
11:00:00,0.76,81,6,19.2,95,993.6,N,1,green,uninsulated,20.6
12:00:00,5.84,44,5,20.4,92,993.3,N,1,green,uninsulated,20.1
13:00:00,3.3,122,5,20.5,91,993,N,1,green,uninsulated,19.8
14:00:00,0.25,223,3,19.5,96,993,N,1,green,uninsulated,21.1
15:00:00,0,181,5,18.3,97,992.9,N,1,green,uninsulated,21.7
16:00:00,7.11,41,4,17.7,97,992.6,N,1,green,uninsulated,20.4
17:00:00,11.18,29,4,17.2,98,992.4,N,1,green,uninsulated,18.5
18:00:00,5.33,16,4,16.8,99,993.4,N,1,green,uninsulated,17.6
19:00:00,4.32,4,3,16.7,99,994,N,1,green,uninsulated,17.2
20:00:00,9.65,0,3,16.2,99,994.6,N,1,green,uninsulated,16.9
21:00:00,13.72,0,3,15.8,98,995.2,N,1,green,uninsulated,16.8
22:00:00,10.16,0,3,15.5,98,995.6,N,1,green,uninsulated,16.6
23:00:00,2.54,0,2,15.4,99,996.4,N,1,green,uninsulated,16.2
00:00:00,1.52,0,3,15.1,97,996.5,N,1,green,uninsulated,15.6
01:00:00,1.27,0,1,14.8,98,996.3,N,1,green,uninsulated,15.5
02:00:00,1.27,0,2,14.7,98,995.9,N,1,green,uninsulated,15.4
03:00:00,1.02,0,2,14.7,98,996.2,N,1,green,uninsulated,15.0
04:00:00,0,0,2,14.7,98,996.2,N,1,green,uninsulated,14.9
05:00:00,0,0,3,15.5,99,996.4,N,1,green,uninsulated,15.1
06:00:00,0,2,4,16.5,98,996.6,N,1,green,uninsulated,15.2
07:00:00,0,37,2,16.9,94,996.9,N,1,green,uninsulated,15.7
08:00:00,0,90,2,17.8,89,997.3,N,1,green,uninsulated,16.3
09:00:00,0,134,4,19.1,82,997.7,N,1,green,uninsulated,17.6
10:00:00,0,185,2,21,72,997.7,N,1,green,uninsulated,18.0
11:00:00,0,482,3,22.5,63,997.5,N,1,green,uninsulated,19.8
12:00:00,0,887,2,22.9,58,997.3,N,1,green,uninsulated,21.2
